Bter_ID,Mated_3,Mated_4,Mated_17,Mated_18,Mated_22,Diapause_33,Diapause_34,Diapause_35,Diapause_36,Diapause_37,Founder_Diapause_40,Founder_Diapause_41,Founder_Diapause_42,Founder_Diapause_80,Founder_Diapause_83
LOC100644945,1429,423,2982,2514,2775,2544,3177,2224,2583,2750,2875,1457,2964,1931,1281
LOC100642435,5,3,11,8,22,20,26,7,11,32,11,21,18,41,26
LOC100645992,223,72,213,224,123,237,477,412,503,401,19,207,121,111,195
LOC100649509,23,6,17,20,32,41,38,41,28,57,39,146,92,327,254
LOC100651047,178,62,391,189,392,423,442,317,332,536,542,446,509,861,603
LOC100644607,677,451,816,995,609,765,3311,2881,3574,2816,55,373,147,191,411
LOC100644554,195,43,342,193,348,265,161,123,108,208,335,238,236,387,327
LOC100645461,226,10,518,293,530,1273,149,125,81,191,647,682,650,1734,1082
LOC100647772,594,148,652,718,618,871,1215,1099,1201,1047,81,736,390,371,603
LOC100645159,1245,304,1761,1534,1473,2019,1444,1050,676,1060,1484,1546,1855,1883,1578
LOC100642858,255,27,527,362,582,1264,185,153,156,241,816,937,746,1365,743
LOC100647571,301,121,529,246,648,542,329,251,322,472,1403,718,1249,2010,1382
LOC100642285,469,82,914,479,880,1674,610,487,518,565,1251,890,1591,1975,1174
LOC100650226,80,18,131,65,146,149,44,40,34,97,501,147,196,344,203
LOC100644292,1347,334,1851,1690,1383,1075,2092,2040,1685,1695,337,650,872,437,624
LOC100644279,47,28,81,55,134,107,62,68,94,138,124,78,97,120,108
LOC100645365,270,62,486,224,475,442,255,197,234,386,355,387,457,647,491
LOC100645035,67,5,138,58,133,105,279,185,262,275,89,157,133,307,198
LOC100648824,75,15,151,58,189,140,72,61,62,95,385,75,182,350,257
LOC100651806,461,92,638,402,654,739,348,362,410,551,683,881,815,1160,843
LOC100648949,230,82,385,211,476,399,223,252,193,363,720,352,590,732,568
LOC100650108,6083,2395,6417,8578,5135,5695,5393,5234,6133,3077,228,2652,895,1222,2362
LOC100646583,1875,594,3145,1947,2676,3402,1883,1706,2080,3166,1867,3381,3594,4666,3433
LOC100645209,1309,503,1543,1434,1269,1463,1369,1179,1272,1346,149,736,443,623,952
LOC100645338,1429,732,2024,2552,1414,1351,769,603,882,627,80,453,424,541,546
LOC100647382,785,155,818,945,668,880,1274,1145,892,876,79,434,150,255,281
LOC100645527,416,102,1169,593,1516,1013,384,334,297,756,3195,1248,2198,2598,1528
LOC100649004,364,180,447,483,522,653,919,834,812,817,172,702,536,346,592
LOC100647485,582,169,664,428,553,439,1023,809,694,1240,37,237,72,191,286
LOC100646336,45,6,94,40,111,102,69,40,37,203,92,70,114,147,105
LOC100650220,116,25,216,171,190,198,221,185,195,232,43,56,89,58,44
LOC100646273,15195,3604,27847,37485,19687,20747,45402,28342,33443,22731,1988,5898,7296,6651,6621
LOC100651166,553,196,527,727,346,522,699,544,920,289,27,226,77,80,132
LOC100645656,563,89,323,475,181,107,598,646,1036,335,10,117,23,17,58
LOC100651444,177,46,179,76,152,111,291,185,284,192,72,293,181,226,374
LOC100643133,755,195,652,612,526,524,2461,2290,2078,1665,35,347,142,234,259
Myd88,13,2,11,9,15,14,21,15,15,21,4,16,9,17,9
LOC100648156,70,7,111,57,134,125,27,17,16,45,293,132,152,242,170
LOC100649884,515,182,532,509,524,429,712,650,398,703,71,412,121,198,309
LOC100644340,192,68,306,280,192,286,205,237,202,132,17,167,74,124,162
LOC100645892,1134,267,2222,1977,3347,5536,1257,636,784,1479,9882,3036,11580,6057,5376
LOC100642903,1475,393,3975,3233,4302,5318,3241,1473,1488,2781,30871,4360,21624,9812,8229
LOC100644439,716,160,1597,917,1901,1333,446,412,407,783,2825,1290,1731,2472,2040
LOC100651651,463,172,488,397,429,409,507,549,500,713,29,144,106,196,324
LOC100648672,141,34,152,136,100,95,180,192,237,259,37,102,66,70,74
LOC100642299,1345,837,1398,1742,1130,1197,3233,2632,3293,1220,196,934,621,713,1043
LOC100647392,293,59,555,329,579,665,452,348,350,724,1679,823,1028,1632,1328
LOC100645183,504,131,456,484,485,465,737,605,826,918,96,317,177,294,429
LOC100643350,13,5,17,8,30,14,8,2,13,2,2,26,22,46,21
LOC100647759,2553,167,4881,3745,5116,2632,1220,1432,707,1966,2772,5172,6196,5909,5705
LOC100646347,243,69,404,256,488,505,177,161,155,219,310,316,543,596,509
LOC100647617,19,33,36,28,37,32,18,7,7,27,42,34,42,41,53
LOC100643725,179,31,323,228,462,517,127,114,111,236,625,434,481,809,534
LOC100650439,22,12,36,17,25,31,58,50,51,60,88,516,489,753,733
LOC100645930,7,0,3,0,2,1,1,2,3,0,8,3,2,3,9
LOC100644308,1288,323,1815,1091,2185,2017,553,456,550,1029,5856,3029,4775,5161,4223
LOC100644478,45,15,57,60,39,63,60,48,59,70,8,19,30,28,14
LOC100644651,30,19,60,28,55,36,169,133,169,263,18,60,44,65,86
LOC100644044,323,79,673,344,983,1330,358,299,289,607,1610,941,1646,2067,1377
LOC100644236,1260,104,3027,1426,3648,2346,1338,825,684,2439,7213,2289,3181,6524,4554
LOC100645955,227,35,467,263,563,569,224,163,148,338,2020,711,788,1388,1007
LOC100650519,634,89,1253,803,1643,1705,683,532,337,1327,6304,1601,2600,3045,2139
LOC100647452,69,8,101,56,177,144,79,64,56,120,712,183,262,392,290
LOC100644083,827,270,1351,809,1558,1947,1036,788,706,1815,2320,1715,2593,2842,2189
LOC100649398,232,74,354,220,517,629,79,46,67,113,1562,483,631,870,695
LOC100649271,1357,215,1772,1601,1952,2377,1115,802,772,1274,4510,2477,3934,2306,1943
LOC100646553,413,78,474,343,510,781,95,59,95,132,1329,938,828,1244,880
LOC100647466,832,104,1210,561,1378,1413,167,166,83,256,4017,1599,2695,3487,2626
LOC100651975,753,191,1339,768,1348,1810,764,619,621,1085,3037,1830,2225,2855,2382
LOC100644198,187,21,339,160,536,489,54,32,43,123,2508,536,1001,1496,1178
LOC100649313,649,94,1314,748,1411,1338,404,290,229,730,1256,1014,1502,1758,1484
LOC100645281,87,10,113,89,153,176,71,45,51,93,219,167,236,264,160
LOC100652304,377,71,610,360,803,922,205,193,196,423,3177,856,1380,2068,1352
LOC100642901,358,67,636,293,834,852,217,179,188,478,2230,771,1372,2274,1617
LOC100649622,1313,216,2234,1416,2927,2304,673,550,545,992,1596,1777,2642,2362,1962
LOC100643757,139,47,264,135,250,229,103,103,105,160,159,290,236,380,279
LOC100652262,5984,3009,6581,4982,8380,10196,3386,3496,3909,3414,7146,13141,21461,15577,13422
LOC100646743,73,24,89,55,107,132,68,80,61,101,63,153,100,206,168
LOC100647060,78,14,111,93,152,163,39,29,29,56,140,187,149,228,214
LOC100642642,817,229,570,508,557,641,1582,1131,2108,1045,60,873,175,570,1096
LOC100649937,219,83,116,73,66,342,33,82,34,61,137,114,1203,68,479
LOC100647391,381,92,887,423,758,671,572,400,382,822,1374,767,1400,1174,826
LOC100648736,665,121,1594,732,1415,951,710,508,388,1174,870,932,1374,1604,1267
LOC100651108,507,115,837,472,801,910,537,458,574,748,903,738,819,1352,1015
LOC100651610,617,141,1146,576,1256,1188,640,418,397,736,2261,1242,1598,2228,1760
LOC100644129,7,3,0,3,6,6,3,2,2,3,6,13,16,2,6
LOC100642219,542,105,585,1003,832,822,1207,1410,1552,1321,21,240,75,36,138
LOC100651516,189,21,349,171,429,273,76,53,24,148,973,291,561,906,669
LOC100646912,170,25,177,146,104,177,159,110,150,238,165,113,338,157,173
LOC100646565,394,118,464,523,296,276,845,634,791,771,19,139,59,74,127
LOC100646013,319,105,306,488,392,323,165,258,56,135,99,110,271,111,113
LOC100650670,237,54,277,175,282,294,123,107,90,186,249,485,329,301,304
LOC100648761,140,116,178,216,98,145,866,728,912,349,20,83,52,60,98
LOC100646539,288,101,284,357,309,239,1034,884,668,331,35,185,116,86,89
LOC100651562,388,175,543,490,480,575,827,618,932,761,51,299,131,177,305
LOC100644613,137,29,175,114,146,141,280,246,314,353,24,44,53,78,117
LOC100646164,192,44,133,150,81,155,532,475,627,426,8,214,53,94,142
LOC100646665,738,152,573,479,87,754,250,70,85,276,860,289,1543,502,347
LOC100650548,62,16,60,45,65,30,43,26,19,56,26,58,33,44,71
LOC100651359,315,104,495,279,581,519,436,380,408,764,907,659,863,1506,1054
LOC100642368,131,14,63,93,107,194,88,114,110,198,85,85,57,97,74
LOC100649202,156,15,87,67,98,61,62,56,84,58,31,146,170,150,261
LOC100642318,4489,2053,4901,3538,5080,4992,5832,5111,5734,6060,614,1792,1987,1818,2280
LOC100643268,21,8,47,32,16,9,34,33,46,14,2,10,11,6,6
LOC100643391,1066,17,1314,1135,1843,929,215,294,182,377,346,507,374,268,394
LOC100647254,7,1,2,1,0,2,1,5,3,3,8,4,14,104,55
LOC100642330,68,11,138,75,112,83,99,63,70,119,76,43,69,103,69
LOC100642701,372,117,644,466,607,798,514,357,459,642,399,553,710,638,521
LOC100644536,1147,190,1592,1032,1715,1330,857,645,724,1221,917,1133,1261,1997,1599
LOC100648515,482,146,685,418,627,1004,323,281,265,446,394,882,1115,1152,817
LOC100646358,7,1,11,43,3,9,11,10,4,14,4,15,5,7,5
LOC100642218,1668,443,1746,1093,1914,2419,1329,1233,1389,2266,2214,3347,3322,5350,2872
LOC100648965,106,78,165,115,186,251,187,155,131,230,271,514,407,366,347
LOC100649487,125,125,189,164,122,151,440,399,265,410,14,88,60,53,83
LOC100642636,136,19,268,148,220,179,147,101,112,201,150,85,129,134,125
LOC100643609,150,66,248,201,151,176,320,255,385,425,48,138,132,197,234
LOC100648095,329,90,261,318,210,167,506,477,463,369,15,160,44,66,114
LOC100648950,179,75,987,650,352,190,871,719,216,1154,125,132,140,40,57
LOC100643363,91,33,127,92,160,161,91,90,118,112,424,172,211,304,225
LOC100646883,400,74,708,364,1020,805,379,304,279,766,2233,967,1686,2114,1511
LOC100647066,849,158,1087,1008,1097,1820,673,584,648,670,557,1942,1710,1823,1288
LOC100645555,2866,311,4655,5613,3941,5245,2237,2096,2272,1863,2138,5719,8049,4754,5810
LOC100649919,92,8,92,26,84,32,42,61,7,125,10,37,159,14,16
LOC100650031,277,14,209,65,247,66,101,152,8,418,20,74,435,29,29
LOC100650394,132,5,136,34,144,51,64,101,7,180,23,52,214,21,21
LOC100648434,656,200,1045,697,1044,929,823,639,799,1608,2034,1698,2753,2132,1519
LOC100645767,73,12,158,97,147,152,88,53,47,101,55,93,81,193,137
LOC100648339,474,73,637,457,496,502,426,388,429,529,161,521,417,563,452
LOC100645803,1149,419,1772,2076,917,914,4497,3200,6227,1200,55,343,93,151,246
LOC100643389,44,25,57,57,37,32,150,141,109,115,2,42,22,19,24
LOC100642576,345,103,348,493,332,452,98,97,134,126,378,476,740,299,309
LOC100645153,165,48,291,146,370,383,136,122,111,233,870,416,460,1068,841
LOC100644254,1471,567,1389,984,1278,1182,3614,2809,3665,4557,175,1430,368,732,969
LOC100646023,315,271,444,307,395,475,441,373,420,755,238,539,481,1122,886
LOC100643912,159,99,218,154,216,214,459,338,444,660,69,161,102,149,197
LOC100646594,2729,404,3200,3256,2200,2465,3003,2441,3031,2843,110,1392,383,680,1026
LOC100642515,3922,198,9149,4929,8404,5942,1274,844,936,1957,6995,7003,7631,9900,8388
LOC100648733,7,1,9,2,11,15,7,3,4,9,79,15,20,59,35
LOC100642943,112,12,175,89,186,143,58,56,76,75,78,130,177,226,192
LOC100646334,110,54,163,117,209,183,392,334,504,573,74,100,146,180,215
LOC100649074,267,97,429,185,499,492,321,318,285,608,552,453,610,1207,953
LOC100647802,271,54,319,250,278,426,504,428,565,682,36,220,168,207,289
LOC100649380,83,24,178,98,229,195,107,72,90,170,220,166,153,570,355
LOC100644487,21,2,9,14,42,5,49,40,37,32,7,3,6,5,5
LOC100642315,243,117,369,159,465,444,395,239,240,591,362,375,489,896,636
LOC100643794,195,92,285,385,192,140,84,65,150,64,36,135,55,51,65
LOC100646133,344,126,319,385,316,388,526,479,409,459,33,270,135,187,333
LOC100652092,186,64,262,193,294,305,123,222,181,274,147,361,382,446,412
LOC100643643,17,46,19,27,32,8,89,79,66,119,6,18,44,16,30
LOC100644138,53,17,56,34,47,35,61,50,51,32,20,56,25,23,37
LOC100651535,49,19,111,41,128,117,26,11,17,21,613,227,502,382,291
LOC100646137,845,200,554,377,496,431,678,582,515,884,67,458,112,245,412
LOC100643529,104,26,159,112,158,159,138,111,118,132,59,109,79,208,125
LOC100644679,373,61,553,239,648,560,157,139,109,332,923,432,510,747,426
LOC100651641,80,14,133,63,174,108,46,41,30,62,315,53,158,268,174
LOC100650741,394,69,736,436,839,899,196,168,148,372,3616,918,1485,1622,1164
LOC100642620,16,3,15,8,29,18,66,45,63,66,15,8,8,20,6
LOC100642252,25,7,20,30,17,16,45,39,47,21,4,10,7,7,14
LOC100650865,190,51,202,218,181,231,337,266,313,284,37,130,76,114,149
LOC100651365,448,434,543,591,1011,516,2036,2021,1304,750,60,323,350,254,469
LOC100644938,271,57,364,359,307,251,503,264,293,344,99,195,301,296,290
LOC100648294,1767,140,1236,1323,1993,2628,5787,4476,2878,3950,88,269,184,217,190
LOC100651796,154,47,166,187,113,145,664,340,419,214,27,108,85,55,72
LOC100646862,687,65,757,630,1115,360,234,311,118,230,153,322,404,191,236
LOC100651699,584,313,730,748,640,769,1639,1336,1903,1632,102,703,672,454,731
LOC100649241,662,207,750,637,639,742,938,796,1063,894,168,525,349,473,447
LOC100646222,75,17,164,81,251,205,82,73,58,186,701,207,264,571,362
LOC100645007,1050,199,1346,1215,1158,1295,2125,1716,1798,2007,163,743,744,744,917
LOC100648260,93,22,170,83,183,235,164,126,135,271,189,195,274,359,276
LOC100647767,2193,250,2405,2168,2141,2461,2090,1698,1760,2456,147,1098,421,741,902
LOC100649512,181,92,193,190,100,139,202,214,238,197,36,441,271,232,453
LOC100643848,257,145,446,387,294,385,1472,1410,1764,1631,71,226,255,202,269
LOC100648111,921,289,970,1049,639,602,2028,1792,2110,1834,42,382,83,193,311
LOC100645499,459,34,796,429,1104,875,51,36,69,184,1335,724,617,1747,1053
LOC100643197,253,76,313,164,283,245,538,528,584,761,63,277,207,245,308
LOC100645066,326,62,653,269,797,584,167,159,167,389,1117,584,688,1011,710
LOC100647801,195,49,383,189,570,350,131,147,124,220,716,436,693,1052,761
LOC100645800,66,21,81,72,96,77,24,38,20,28,6,92,86,61,50
LOC100645916,186,86,240,311,117,224,361,312,512,326,4,65,11,14,47
LOC100645259,383,29,448,207,553,176,161,118,26,187,435,316,723,673,402
LOC100645956,425,139,5780,4892,4761,1543,289,121,154,546,24,11,51,677,39
LOC100647969,16,1,11,15,18,9,20,15,20,17,4,6,7,12,13
LOC100644720,20274,4411,24865,39596,18643,25350,44434,30024,41923,16660,1056,9401,5610,7008,8290
LOC100645429,423,51,484,427,336,308,454,243,369,350,50,173,242,119,246
LOC100652232,244,45,405,229,476,376,385,289,361,640,565,539,694,1026,840
LOC100647515,14,3,11,12,22,19,17,12,18,15,11,10,8,11,12
LOC100650039,69,27,191,61,228,222,88,62,82,204,302,217,320,764,362
LOC100643230,122,27,213,108,199,118,135,130,93,205,131,159,129,273,182
LOC100648422,50,28,87,52,73,75,109,97,91,159,23,39,44,97,92
LOC100646404,234,50,235,208,207,169,365,288,306,440,22,122,44,119,144
LOC100646094,86,49,97,53,102,315,214,259,188,318,350,261,420,538,375
LOC100644842,411,118,829,477,924,794,433,396,331,516,1095,739,1194,1233,999
LOC100647376,251,152,460,328,310,349,725,586,675,811,31,184,164,152,253
LOC100644681,1448,176,3526,2284,4929,3487,391,316,262,673,8294,5468,7108,8901,5520
LOC100650941,18,5,22,11,33,20,6,8,8,9,40,51,27,96,102
LOC100642713,498,262,1501,1300,811,1774,682,567,576,847,891,1873,3314,2285,2185
LOC100644443,565,143,898,528,919,924,329,280,360,560,1114,1551,1494,1635,1090
LOC100645587,50,19,97,41,93,123,78,68,104,123,104,279,162,284,259
LOC100646329,451,75,901,487,1120,881,206,147,182,330,1745,988,1441,1658,1385
LOC100651615,128,24,193,114,200,185,120,104,101,198,203,85,156,304,188
LOC100647575,101,37,165,107,186,162,184,117,126,334,122,182,168,336,245
LOC100649526,229,59,475,204,514,381,226,189,181,373,2017,452,867,1245,908
LOC100651902,2439,527,3591,2183,3985,3852,1112,1156,955,1655,7450,5109,7178,5901,6236
LOC100645311,39,16,86,24,82,85,14,13,14,63,260,52,100,169,101
LOC100646692,73,21,99,85,101,104,499,354,579,513,23,103,122,95,157
LOC100643663,425,126,658,481,697,873,411,333,390,517,380,662,602,889,746
LOC100645564,339,85,758,987,396,324,534,522,590,414,23,156,71,90,350
LOC100645785,47,11,81,82,61,76,50,99,122,56,81,40,101,59,62
LOC100646028,12416,1487,16295,17008,10056,14268,15809,14026,7975,15522,437,3894,2075,2006,3860
LOC100646227,135,45,193,97,212,303,121,98,128,145,425,377,518,631,600
LOC100646028,618,45,692,845,434,577,479,555,297,585,20,187,111,72,185
LOC100646227,9,18,9,10,7,16,25,30,19,25,6,10,9,39,27
LOC100645223,53,46,81,47,59,34,119,121,91,111,12,22,21,33,59
LOC100650919,678,63,1130,576,1669,1332,428,259,240,823,3339,1085,1825,3468,2967
LOC100644975,1197,236,1994,1362,1926,1983,1123,958,967,1092,2080,1564,1822,2704,1947
LOC100649193,329,83,510,401,539,704,150,141,147,194,170,543,532,523,472
LOC100651810,63,52,53,54,48,59,42,47,26,33,29,22,59,35,31
LOC100644754,73,25,143,67,145,123,96,57,127,152,313,119,143,296,273
LOC100648244,1104,177,2171,1163,2488,2405,619,613,515,1066,1908,1997,2019,3300,2665
LOC100647591,441,120,805,435,913,987,362,291,284,597,1025,941,1213,1753,1336
LOC100644134,697,139,998,671,1177,1071,343,360,245,455,5502,2010,5192,5219,4216
LOC100648641,3107,297,5213,5279,4932,5405,633,503,578,890,991,3435,3959,2524,2435
LOC100645027,75,19,82,64,120,104,78,51,38,107,72,112,80,139,76
LOC100649586,31,4,26,10,32,17,15,13,34,12,71,458,240,400,339
LOC100647427,126,43,411,248,369,345,140,75,95,186,105,400,492,432,431
LOC100644950,154,53,243,172,203,250,496,406,515,566,68,130,146,134,132
LOC100650531,70,35,96,54,100,86,157,114,127,230,25,81,84,113,166
LOC100651627,65,20,187,99,188,194,66,69,94,150,455,162,255,412,282
LOC100648607,3129,11,1353,2237,21473,259,1436,2577,611,312,1058,1646,2380,827,930
LOC100646131,138,76,268,167,322,361,163,147,176,291,202,330,411,585,455
LOC100642191,1067,152,834,709,717,457,1309,1141,1025,1409,72,454,172,242,353
LOC100651133,764,123,1125,649,1026,849,167,190,238,368,963,1322,984,1408,1053
LOC100648116,64,19,135,57,158,171,92,70,79,183,218,162,185,522,333
LOC100648971,498,123,717,438,708,883,285,250,262,455,418,464,765,792,657
LOC100645720,664,126,1120,784,1393,1069,577,518,421,854,2337,969,1255,2286,1963
LOC100649551,787,222,1036,1064,873,1342,2016,1729,1659,1631,184,965,485,804,935
LOC100643377,15,2,44,17,43,29,9,5,4,14,81,24,44,77,70
LOC100643227,256,76,224,159,202,195,575,483,584,536,35,150,109,108,194
LOC100646352,340,78,366,391,329,383,1052,818,976,880,53,293,253,281,310
LOC100650026,658,169,662,743,562,751,1113,1030,1249,921,61,333,260,213,360
LOC100651058,211,54,355,262,602,262,111,122,117,295,213,333,329,399,358
LOC100651026,3,17,3,7,10,3,40,28,12,21,2,4,9,3,1
LOC100648849,487,79,1014,515,1445,1022,423,317,250,794,1613,1147,1535,2956,2156
LOC100650132,1782,209,1751,1063,2435,2384,491,426,396,777,710,2379,1794,2343,1654
LOC100651143,1343,114,1564,859,2102,1686,494,367,313,669,4940,2498,4668,4341,2823
LOC100649679,463,104,740,463,549,375,888,741,622,1086,168,216,263,208,327
PLA2,283,64,576,323,767,706,187,150,131,294,1341,629,832,1303,965
LOC100652186,126,54,198,154,195,158,467,318,486,518,42,115,158,131,148
LOC100647172,570,198,1007,1137,708,1634,656,599,377,727,1340,1294,2703,1613,1299
LOC100645694,735,221,968,1037,849,1012,1080,956,715,1186,188,641,564,421,650
LOC100645883,458,65,956,459,1140,592,276,195,166,370,929,486,726,1447,979
LOC100650397,784,198,1520,874,1876,1902,814,596,595,1529,3959,1271,2301,2936,2112
LOC100649096,1076,253,1764,1150,1550,1872,773,625,535,986,2121,1570,3120,1496,1641
LOC100650260,196,46,220,174,223,309,250,160,167,278,201,444,393,502,396
LOC100643270,120,50,229,110,227,194,348,236,293,694,154,160,246,333,338
LOC100643511,250,27,380,186,444,273,230,183,134,257,425,262,255,502,287
LOC100649849,1430,27,4319,1285,5594,1212,682,391,372,672,730,1111,1431,2544,1887
LOC100646340,84,21,138,120,143,106,57,46,62,89,309,116,303,299,231
LOC100646514,4,5,2,3,1,7,6,6,3,6,25,20,18,20,22
LOC100650634,84,12,144,65,154,80,37,27,26,45,112,187,187,303,270
LOC100645569,187,27,343,149,351,415,84,58,70,205,1752,599,694,1052,876
LOC100644864,579,71,525,435,537,835,286,323,265,460,814,1000,1712,921,957
LOC100642698,355,144,476,457,379,443,201,161,165,207,227,356,568,260,266
LOC100649047,1067,351,1258,1215,1167,1280,2474,2484,3093,2016,427,770,611,579,749
LOC100643753,245,78,624,256,970,492,416,346,352,989,1244,407,807,1534,1217
LOC100647947,591,148,1039,654,1147,1275,480,450,307,709,844,1397,1404,1746,1177
LOC100649647,121,43,264,132,266,249,179,165,200,296,241,299,335,482,341
LOC100650251,972,357,804,936,1248,1578,316,291,367,250,337,1520,1799,1320,1443
LOC100649366,773,524,695,873,560,677,1299,1136,1085,1048,95,432,246,182,315
LOC100649811,226,52,168,152,133,122,599,595,563,656,40,82,48,51,94
LOC100643840,273,57,221,124,255,151,299,312,372,458,26,192,109,143,191
LOC100644027,87,12,163,96,122,91,250,216,290,360,13,304,162,251,346
LOC100648415,168,53,388,181,396,353,265,205,159,281,370,353,363,695,513
LOC100651613,208,79,204,161,192,196,204,157,190,161,51,90,81,144,109
LOC100643811,120,13,304,172,296,283,144,113,140,311,341,191,360,425,363
LOC100648005,222,70,290,220,306,268,582,489,614,750,45,281,287,199,330
LOC100648577,870,103,2035,1038,1953,1258,587,474,411,1083,1241,1659,1082,2959,1704
LOC100645978,251,78,412,236,368,401,238,203,161,329,892,570,959,801,602
LOC100642969,379,98,389,256,380,333,937,767,938,1190,82,284,174,244,306
LOC100651355,53,19,76,48,48,57,119,135,102,153,5,66,20,51,67
LOC100642920,530,85,1075,549,1574,1171,494,407,375,1010,1073,586,969,2240,1725
LOC100648388,543,99,1495,969,1274,614,343,313,359,581,160,414,456,615,533
LOC100644715,12,5,2,7,1,1,18,6,18,11,0,1,2,5,2
LOC100646821,1161,126,943,1019,781,814,1070,1179,1016,1029,96,611,357,296,429
LOC100650792,818,315,596,721,358,636,587,566,816,317,50,235,112,138,270
LOC100649056,620,145,1026,685,1141,1278,656,512,611,753,1076,1076,1309,1569,1262
LOC100643517,618,144,2187,913,2047,1497,1809,1241,1006,3555,6316,1016,2341,4135,3004
LOC100651152,985,333,1867,960,1783,2330,1482,1308,1368,2090,1725,2284,3564,4316,3153
LOC100652230,518,143,839,572,971,991,401,375,257,565,1419,1007,1359,1511,1121
LOC100646194,122,22,262,107,268,185,103,57,87,149,422,200,307,380,313
LOC100648438,351,119,120,196,143,148,120,113,173,53,28,61,45,35,39
LOC100652253,3,46,1,5,7,7,5,5,13,2,1,3,4,1,1
LOC100651540,5,0,9,5,11,14,9,8,5,8,7,4,6,14,7
LOC100644095,39,86,59,44,46,23,38,27,20,36,14,24,20,16,24
LOC100649181,1347,551,1422,2034,1211,1055,1913,2103,3152,1322,157,1284,759,425,833
LOC100646415,305,66,525,319,622,484,443,343,405,681,286,474,530,835,656
LOC100646537,121,28,198,109,211,186,279,196,245,362,117,168,201,268,208
LOC100647491,162,37,431,237,614,377,88,85,93,183,325,278,372,792,682
LOC100645407,104,14,228,115,233,233,86,58,37,134,413,261,236,621,540
LOC100646024,84,31,167,80,159,152,93,73,68,179,224,191,287,321,269
LOC100652022,345,43,592,484,595,236,458,343,459,527,100,157,176,177,201
LOC100648966,421,71,962,499,986,786,354,328,247,564,2013,1105,1396,1590,1076
LOC100650223,365,88,528,485,555,657,971,714,785,678,612,478,527,596,465
LOC100646096,256,43,310,245,333,311,154,114,100,157,1148,655,887,572,479
LOC100643766,253,66,443,214,486,516,325,251,297,468,1334,779,632,1370,947
LOC100646113,145,27,242,131,244,209,109,88,123,167,354,202,392,460,310
LOC100651503,338,40,728,268,649,572,249,176,176,457,1564,597,590,1488,945
LOC100644298,180,54,302,196,268,325,104,91,91,78,507,385,460,435,317
LOC100652153,648,107,1512,746,1570,1016,535,447,441,995,1379,1031,1572,1794,1396
LOC100649185,211,80,191,208,181,289,518,395,616,480,39,230,151,173,244
LOC100648362,1458,305,1675,1845,1360,1803,1595,1374,1324,1365,54,838,330,389,783
LOC100649285,362,189,579,441,630,623,644,552,600,738,232,372,501,442,511
LOC100643706,180,47,324,233,225,228,574,395,600,637,40,189,216,141,179
